Ａ/Ａ:判 10110100000
Ａ．/Ａ．:判 10100000000
ＡＥＤ/ＡＥＤ:判 10000000000
ＡＩＨ/ＡＩＨ:判 10100000000
ＡＳＰ/ＡＳＰ:判 10100000000
ＡＴＭ/ＡＴＭ:判 10100000000
Ｂ/Ｂ:判 10111100000
ＢＡＣＫ/ＢＡＣＫ:判 10100001000
ＢＢＱ/ＢＢＱ:判 10110000000
ＢＢＳ/ＢＢＳ:判 10110000000
ＢＥＳＴ/ＢＥＳＴ:判 10000000000
ＢＧＭ/ＢＧＭ:判 10000000000
ＢＩＧ/ＢＩＧ:判 10110000000
ＢＬ/ＢＬ:判 10001000000
ＢＭＷ/ＢＭＷ:判 10000000000
ＢＯＸ/ＢＯＸ:判 10110010000
Ｂｅｃｋｙ/Ｂｅｃｋｙ:判 11100000000
Ｃ/Ｃ:判 10110000000
ＣＣＣＤ/ＣＣＣＤ:判 10100000000
ＣＧ/ＣＧ+化/か:動 11000000000
ＣＧ/ＣＧ:判 10000000000
ＣＨＥＣＫ/ＣＨＥＣＫ:判 11000000000
ＣＫ/ＣＫ:判 10101000000
ＣＬＩＣＫ/ＣＬＩＣＫ:判 11000000000
ＣＭ/ＣＭ:判 10100000000
ＣＭ/しーえむ:判 10100000000
ＣＭＳ/ＣＭＳ+化/か:動 11000000000
ＣＭＳ/ＣＭＳ:判 10000000000
ＣＯ/ＣＯ:判 10110000000
ＣＯＯＬ/ＣＯＯＬ:判 10000000000
ＣＵＴＥ/ＣＵＴＥ:判 10000000000
Ｃｈｅｃｋ/Ｃｈｅｃｋ:判 11000000000
Ｃｌｉｃｋ/Ｃｌｉｃｋ:判 11000000000
Ｃｎｅｔ/Ｃｎｅｔ:判 11000001000
Ｄ/Ｄ:判 10110000000
Ｄ．Ｃ．/Ｄ．Ｃ．:判 10100000000
ＤＢ/ＤＢ+化/か:動 11000000000
ＤＪ/ＤＪ:判 10110000000
ＤＫ/ＤＫ:判 10101000000
ＤＬ/ＤＬ:判 11010000000
ＤＮＳ/ＤＮＳ:判 10000000000
ＤＯＳ/ＤＯＳ:判 10000000000
ＤＱＮ/ＤＱＮ:判 10010000000
ＤＶＤ/ＤＶＤ+化/か:動 11000000000
ＤＶＤ/ＤＶＤ+化/か:動:P 10100000000
ＤＶＤ/ＤＶＤ+化/か:判 10100000000
ＤＶＤ/ＤＶＤ:判 10110000000
Ｄｒ．/Ｄｒ．:判 10111100000
Ｅ/Ｅ:判 10100000000
ＥＤ/ＥＤ:判 10110000000
Ｆ/Ｆ:判 10100000000
Ｆ．/Ｆ．:判 10110000000
ＦＡ/ＦＡ:判 10010000000
ＦＡＸ/ＦＡＸ:判 11100001100
ＦＤ/ＦＤ:判 10000000000
ＦＫ/ＦＫ:判 10011000000
ＦＵＣＫ/ＦＵＣＫ:判 10110000000
ＦＸ/ＦＸ:判 10000000000
Ｆｉｇ．/Ｆｉｇ．:判 11000000000
Ｇ/Ｇ:判 10111000000
Ｇ．/Ｇ．:判 10100010000
ＧＢ/ぎがばいと:判 10110000000
ＧＥＴ/ＧＥＴ:判 11010000000
ＧＨｚ/ＧＨｚ:判 10000000000
ＧＪ/ＧＪ:判 10110000000
ＧＫ/ＧＫ:判 10000000000
ＧＭ/ＧＭ:判 10000100000
ＧＯ/ＧＯ:判 10110001000
ＧＯＧＯ/ＧＯＧＯ:判 10010001000
ＧＯＯＤ/ＧＯＯＤ:判 10110000000
ＧＷ/ＧＷ:判 10001000000
Ｇａｍｅｒ．ｎｅｔ/Ｇａｍｅｒ．ｎｅｔ:判 11100000000
Ｇｅｔ/Ｇｅｔ:判 11010000000
Ｇｏ/Ｇｏ:判 10110001000
Ｇｏｏｄ/Ｇｏｏｄ:判 10110000000
Ｈ/Ｈ:判 10110100000
ＨＡＰＰＹ/ＨＡＰＰＹ:判 10010000000
ＨＩＤ/ＨＩＤ+化/か:動 11000000000
ＨＩＴ/ＨＩＴ:判 10110000000
ＨＯＭＥ/ＨＯＭＥ:判 10000001000
ＨＰ/ＨＰ:判 10100000000
ＨＴＭＬ/ＨＴＭＬ+化/か:動 11000000000
ＨＴＭＬ/ＨＴＭＬ:判 10000000000
Ｈｅｙ/Ｈｅｙ:判 10100000000
Ｈｉｔ/Ｈｉｔ:判 10110000000
Ｈｏｍｅ/Ｈｏｍｅ:判 10110000000
Ｉ．．/Ｉ．．:判 10011000000
Ｉ．Ｃ．/Ｉ．Ｃ．:判 10111010000
ＩＣ/ＩＣ+化/か:動:P 10000000000
ＩＣ/ＩＣ:判 10111010000
ＩＤ/ＩＤ:判 10000000000
ＩＮ/ＩＮ:判 10110000000
ＩＰ/ＩＰ+化/か:動 11000000000
ＩＰ/ＩＰ:判 10000000000
ＩＴ/ＩＴ+化/か:動 11000000000
ＩＴ/ＩＴ:判 10000000000
Ｊ．/Ｊ．:判 10100000000
ＪＩＳ/ＪＩＳ+化/か:動:P 10100000000
ＪＫ/ＪＫ:判 10010000000
ＪＵＭＰ/ＪＵＭＰ:判 10100001000
Ｊａｐａｎ/Ｊａｐａｎ:判 11100001000
Ｊｒ．/Ｊｒ．:判 10100000000
Ｋ/Ｋ:判 10110100000
ＫＢ/きろばいと:判 10011000000
ＫＭ/ＫＭ:判 11001011000
ＫＯ/ＫＯ:判 11110000000
Ｋｇ/Ｋｇ:判 10110000100
Ｋｍ/Ｋｍ:判 10011011000
Ｌ/Ｌ:判 10110000000
Ｌ．Ａ．/Ｌ．Ａ．:判 10100000000
ＬＥＤ/ＬＥＤ+化/か:動 11000000000
ＬＥＤ/ＬＥＤ+化/か:動:P 10000000000
ＬＥＤ/ＬＥＤ:判 10000000000
ＬＩＮＫ/ＬＩＮＫ:判 10110001000
ＬＩＶＥ/ＬＩＶＥ:判 10110000000
ＬＯＶＥ/ＬＯＶＥ:判 10100100000
Ｌｉｎｋ/Ｌｉｎｋ:判 10000001000
Ｍ/Ｍ:判 11111101000
Ｍ．/Ｍ．:判 10110000000
Ｍ）/Ｍ）:判 10000001000
ＭＡＰ/ＭＡＰ:判 10000010000
ＭＡＸ/ＭＡＸ:判 10110000000
ＭＢ/めがばいと:判 11110000000
ＭＣ/ＭＣ:判 10110100000
ＭＨｚ/めがへるつ:判 10000000000
ＭＭＯＲＰＧ/ＭＭＯＲＰＧ:判 10000000000
ＭＰａ/ＭＰａ:判 10000000000
ＭＶＰ/ＭＶＰ:判 10010000000
Ｍａｃ/Ｍａｃ:判 10000000000
Ｍａｃｉｎｔｏｓｈ/Ｍａｃｉｎｔｏｓｈ:判 10000000000
Ｍｂｐｓ/Ｍｂｐｓ:判 10010000000
Ｍｒ．/Ｍｒ．:判 10100000000
Ｎ/Ｎ:判 10100100000
Ｎ．Ｙ．/Ｎ．Ｙ．:判 10100000000
ＮＥＷ/ＮＥＷ:判 10100001000
ＮＥＷＳ/ＮＥＷＳ:判 10100000000
ＮＥＸＴ/ＮＥＸＴ:判 10000001000
ＮＧ/ＮＧ:判 10110000000
ＮＨＫ/ＮＨＫ:判 10100000000
ＮＯ/ＮＯ:判 10100000000
ＮＴ/ＮＴ:判 10000000000
ＮＵＬＬ/ＮＵＬＬ:判 10000000000
Ｎｅｗ/Ｎｅｗ:判 10110000000
Ｎｅｗｓ/Ｎｅｗｓ:判 10000000000
Ｎｏ．/Ｎｏ．:判 10100000000
Ｏ/Ｏ:判 10110100000
Ｏ．Ａ．/Ｏ．Ａ．:判 10111010000
Ｏ．Ｂ．/Ｏ．Ｂ．:判 10100000000
ＯＡ/ＯＡ:判 11111000000
ＯＢ/ＯＢ:判 10100000000
ＯＢ/おーびー:判 10100000000
ＯＦＦ/ＯＦＦ:判 11011010000
ＯＫ/ＯＫ:判 10111000100
ＯＬ/ＯＬ:判 10010000000
ＯＮ/ＯＮ:判 11100000000
ＯＰＥＮ/ＯＰＥＮ:判 11100000000
ＯＳ/ＯＳ:判 10100000000
Ｐ/Ｐ:判 10110000000
ＰＤＦ/ＰＤＦ+化/か:動 11000000000
ＰＤＦ/ＰＤＦ+化/か:動:A 11000000000
ＰＤＦ/ＰＤＦ:判 10000000000
ＰＨＰ/ＰＨＰ+化/か:動 11000000000
ＰＫ/ＰＫ:判 10110000000
ＰＭ/ＰＭ:判 10101000000
ＰＯＰ/ＰＯＰ:判 10110000000
ＰＰ/ＰＰ:判 10000000000
ＰＶ/ＰＶ:判 10111000000
Ｐｈ．Ｄ．/Ｐｈ．Ｄ．:判 10110000000
ＰｉｃｋＵｐ/ＰｉｃｋＵｐ:判 11000000000
Ｒ/Ｒ:判 10110000000
Ｒ．/Ｒ．:判 10100000000
ＲＡＩＤ/ＲＡＩＤ+化/か:動 11000000000
ＲＯＭ/ＲＯＭ+化/か:動 11000000000
ＲＯＭ/ＲＯＭ:判 10000000100
ＲＰＧ/ＲＰＧ:判 10000000000
Ｓ/Ｓ:判 10110100000
ＳＡＬＥ/ＳＡＬＥ:判 10001000100
ＳＣＳＩ/ＳＣＳＩ:判 10000000000
ＳＥ/ＳＥ:判 10000000000
ＳＥＯ/ＳＥＯ:判 10010000000
ＳＥＸ/ＳＥＸ:判 10110000000
ＳＥＸＹ/ＳＥＸＹ:判 10000000000
ＳＨＡＲＰ/ＳＨＡＲＰ:判 10000000000
ＳＨＯＰ/ＳＨＯＰ:判 10100000000
ＳＭ/ＳＭ:判 10010000000
ＳＮＳ/ＳＮＳ:判 10000000000
ＳＯＳ/ＳＯＳ:判 10110100000
ＳＰ/ＳＰ:判 10111000000
Ｔ/Ｔ:判 10100101000
Ｔ）/Ｔ）:判 10000001000
ＴＢ/ＴＢ:判 10100000000
ＴＤ/ＴＤ:判 10010000000
ＴＥＬ/ＴＥＬ:判 10101000000
ＴＯＢ/ＴＯＢ:判 10100000000
ＴＯＰ/ＴＯＰ:判 10000000000
ＴＶ/ＴＶ:判 10100000000
Ｔシャツ/てぃーしゃつ:判 10100000000
ＵＰ/ＵＰ:判 11110000000
ＵＰ．/ＵＰ．:判 11000000000
ＵＲＬ/ＵＲＬ:判 10100000000
ＵＳＢ/ＵＳＢ:判 10000000000
Ｕｐ/Ｕｐ:判 11100000000
Ｕターン/ゆーたーん:動 11110001000
Ｕターン/ゆーたーん:動:C 11000000000
Ｖ/Ｖ:判 10110000000
ＶＡＩＯ/ＶＡＩＯ:判 10000000000
ＶＧＡ/ＶＧＡ:判 10000000000
ＶＩＰ/ＶＩＰ:判 10000000000
Ｖｏ．/Ｖｏ．:判 10100000000
Ｗｅｂ/Ｗｅｂ+化/か:動 11000000000
Ｗｉｎ/Ｗｉｎ:判 11010000000
Ｗｉｎｄｏｗｓ/Ｗｉｎｄｏｗｓ:判 10100000000
ＷｉｎｄｏｗｓＸＰ/ＷｉｎｄｏｗｓＸＰ:判 10000000000
Ｘ/Ｘ:判 10100000000
ＸＭＬ/ＸＭＬ+化/か:動 11000000000
ＸＭＬ/ＸＭＬ:判 10000000000
Ｙ/Ｙ:判 10100100000
ＹＡＨＯＯ/ＹＡＨＯＯ:判 11100000000
Ｙａｈｏｏ/Ｙａｈｏｏ:判 11110000000
ａ/ａ:判 10111010100
ａＥ/ａＥ:判 11110000000
ａｇｅ/ａｇｅ:判 10110000000
ｂ/ｂ:判 11111110000
ｂｌｏｇ/ｂｌｏｇ+化/か:動 11000000000
ｂｐｓ/ｂｐｓ:判 10000000000
ｃ/ｃ:判 11111000100
ｃｃ/しーしー:判 10110000000
ｃｈｅｃｋ/ｃｈｅｃｋ:判 11000000000
ｃｌｉｃｋ/ｃｌｉｃｋ:判 11000000000
ｄ/ｄ:判 11111010000
ｄＢ/ｄＢ:判 10010000000
ｄＬ/ｄＬ:判 10000000000
ｄｌ/ｄｌ:判 10000000000
ｄｐｉ/ｄｐｉ:判 10010000000
ｅ/ｅ:判 11111011000
ｅｔｃ/ｅｔｃ:判 10100000000
ｅｔｃ．/ｅｔｃ．:判 10100000000
ｆ/ｆ:判 11111011000
ｆｉｘ/ｆｉｘ:判 11000000000
ｇ/ｇ:判 10000000000
ｇｅｔ/ｇｅｔ:判 11010000000
ｇｏ/ｇｏ:判 10110001000
ｇｏｏｄ/ｇｏｏｄ:判 10100000000
ｈ/ｈ:準 10010000000
ｈ/ｈ:判 10110000000
ｈｔｍｌ/ｈｔｍｌ+化/か:動 11000000000
ｈｔｍｌ/ｈｔｍｌ+化/か:動:P 10000000000
ｉ/ｉ:判 10100000000
ｉｎ．/ｉｎ．:判 10000000000
ｉｔｔ/ｉｔｔ:判 11010000000
ｋ/ｋ:判 10110000000
ｋ．．．/ｋ．．．:判 10011011000
ｋｂｐｓ/ｋｂｐｓ:判 10000000000
ｋｃａｌ/ｋｃａｌ:判 10110000000
ｋｇ/ｋｇ:判 10010000000
ｋｇ/きろぐらむ:判 10111000100
ｋｍ/きろめーとる:準 10111001100
ｋｍ/きろめーとる:判 11111011100
ｋｍ．．．/ｋｍ．．．:判 10001010000
ｋｗｓｋ/ｋｗｓｋ:判 11100000000
ｌ/ｌ:判 10010001000
ｍ/ｍ:判 11110100100
ｍＶ/みりぼると:判 10000000000
ｍｇ/みりぐらむ:判 10110000000
ｍｌ/ｍｌ:判 10000000000
ｍｌ/みりりっとる:判 10110000000
ｍｍ/ｍｍ:判 11110100000
ｍｍ/みりめーとる:準 10110000000
ｍｍ/みりめーとる:判 10111000000
ｍｍＨｇ/ｍｍＨｇ:判 10000000000
ｎｇ/ｎｇ:判 10010000000
ｎｉｌ/ｎｉｌ:判 10000000000
ｎｍ/ｎｍ:判 10000000000
ｎｕｌｌ/ｎｕｌｌ:判 10000000000
ｏｆｆ/ｏｆｆ:判 10110010000
ｏｋ/ｏｋ:判 10110000000
ｏｏ/ｏｏ:判 10111100000
ｏｒｚ/ｏｒｚ:形 10100000000
ｏｒｚ/ｏｒｚ:動 10100100000
ｏｒｚ/ｏｒｚ:判 10110100000
ｐ/ｐ:判 11110000000
ｐ．/ｐ．:判 10000000000
ｐｐ．/ｐｐ．:判 10000000000
ｐｐｍ/ｐｐｍ:判 10000000000
ｐｒｅｔｅｅｎ/ｐｒｅｔｅｅｎ:判 11000000000
ｐｔ/ｐｔ:判 10110000000
ｐｘ/ｐｘ:判 10000000000
ｒ/ｒ:判 10100100000
ｒｐｍ/ｒｐｍ:判 10000000000
ｒｙ/ｒｙ:判 11110100000
ｓ/ｓ:準 10110000000
ｓ/ｓ:判 10110000000
ｓａｇｅ/ｓａｇｅ:判 10110000000
ｔ/ｔ:判 10100100000
ｔｅｌｌ/ｔｅｌｌ:判 10001100000
ｕ/ｕ:判 10000000000
ｕｐ/ｕｐ:判 11100000000
ｖ/ｖ:判 11110101000
ｖｖ/ｖｖ:判 11110100000
ｖｖｖ/ｖｖｖ:判 10000100000
ｗ/ｗ:動 10100100000
ｗ/ｗ:判 11110100000
ｗ）/ｗ）:判 10110100000
ｗｗ/ｗｗ:判 10110100000
ｗｗｗ/ｗｗｗ:判 10110100000
ｗｗｗ．/ｗｗｗ．:判 10100000000
ｗｗｗｗ/ｗｗｗｗ:判 10110100000
ｗｗｗｗｗ/ｗｗｗｗｗ:判 10110100000
ｘ/ｘ:判 11110000000
ｙａｈｏｏ/ｙａｈｏｏ:判 11100000000
ぁ/ぁ+い/い:形 10100000000
ぁ/ぁ+る/る:判 10100000000
ぁ/ぁ:判 10111000000
あ/あ:判 10110000000
あー/あー:判 10111101000
ああ/ああ:判 10101000000
あいつ/あいつ:判 10000000000
あえない/あえない:形 10100000000
あからさまだ/あからさまだ+する/する:動 11000000000
あからさまだ/あからさまだ:形 10000000000
あがく/あがく:動 11110100100
あざ笑う/あざわらう+る/る:動 11000000000
あざ笑う/あざわらう:動 11000000000
あしからず/あしからず:判 10010000000
あしらい/あしらいv:判 11100000000
あしらう/あしらう+ある/ある:動 11100000000
あしらう/あしらう+する/する:動 11000000000
あしらう/あしらう:動 11100000000
あしらう/あしらう:動:P 10100000000
あずさ/あずさ:判 10100100000
あそこ/あそこ:判 10000100000
あっけにとられる/あっけにとられる:動 10100000000
あっさり/あっさり:判 10110100000
あて/あて:判 10100010000
あてがう/あてがう:動 11100000000
あてがう/あてがう:動:P 11100000000
あなた/あなた:判 11110100000
あの/あの:判 10100100000
あべこべだ/あべこべだ:形 10000000000
あほ/あほ:判 10100000000
あや/あや:判 10100100000
あやかる/あやかる:動 10100000000
あやかる/あやかる:動:T 10100000000
あやす/あやす+る/る:動 11000000000
あやす/あやす:動 11000000000
あやす/あやす:動:K 11000000000
あやす/あやす:動:P 10100000000
あやす/あやす:動:Y 11000000000
あやふやだ/あやふやだ+なる/なる:動 10000000000
あやふやだ/あやふやだ:形 10000000000
あゆみ/あゆみ:判 11000000000
あらわだ/あらわだ+する/する:動 11100100000
あらわだ/あらわだ+する/する:動:P 11000000000
あらわだ/あらわだ+なる/なる:動 10000000000
あらわだ/あらわだ:形 11000000000
ありあり/ありあり:判 10100000000
ありがちだ/ありがちだ:形 10100000000
ありがとう/ありがとう:判 11100000000
ありきたりだ/ありきたりだ:形 10000000000
ありつく/ありつく:動 10100000000
ありつく/ありつく:動:A 10100000000
ありつく/ありつく:動:T 10100000000
ありつける/ありつける:動 10100000000
ある/ある:動 10010000000
あるわあるわ/あるわあるわ:判 10000000000
あれ/あれ:判 10110000000
あれこれ/あれこれ:判 11101000000
あんな/あんな:判 10101000000
あんまりだ/あんまりだ:形 10100000000
ぃ/ぃ+い/い:形 10100000000
ぃ/ぃ+る/る:判 10100000000
ぃ/ぃ:判 11110000000
いう/いう:動 10100000000
いう/いう:動:P 10100000000
いかが/いかがa:判 10110000000
いかがだ/いかがだ:形 10110000000
いかれる/いかれる+る/る:動 10100000000
いかれる/いかれる:動 10100000000
いきなり/いきなり:判 11111000000
いく/いく:判 11000000000
いけない/いけない+なる/なる:動 10110000000
いけない/いけない:形 10100100000
いけない/いけない:動 10000000000
いじける/いじける:動 10010100000
いじらしい/いじらしい:形 10000000000
いずれ/いずれ:判 10100000000
いちいち/いちいち:判 10100000000
いち早く/いちはやく:判 11100000000
いつ/いつ:判 10110000000
いで/いでv:判 10100101000
いでる/いでる:動 10100100000
いでる/いでる:動:K 10100001000
いでる/いでる:動:L 10100000000
いでる/いでる:動:M 10100000000
いでる/いでる:動:P 10000000000
いとしい/いとしい:形 10000000000
いとま/いとま:動 10110000000
いとま/いとま:動:CM 10110000000
いなす/いなす:動 11100000000
いなす/いなす:動:C 10000000000
いの/いの:判 11100000000
いびき/いびき:判 10000000000
いびつだ/いびつだ+なる/なる:動 10000000000
いびつだ/いびつだ:形 10000000000
いびる/いびる:動 11000000000
いびる/いびる:動:P 10100000000
いや/いや:判 10100000000
いらっしゃる/いらっしゃる+る/る:動 10100000000
いらっしゃる/いらっしゃる:動 10110000000
いらっしゃる/いらっしゃる:動:K 10100000000
いる/いる:動 10100000000
いる/いる:動:P 10110100000
いるわいるわ/いるわいるわ:判 10000000000
いわんや/いわんや:判 11000000000
ぅ/ぅ:判 10110100000
うかつだ/うかつだ:形 10000000000
うじゃうじゃ/うじゃうじゃ:動 10000000000
うずうず/うずうず:動 10000100000
うだうだ/うだうだ:判 10010000100
うだる/うだる:動 10100000000
うち/うち:判 10100000000
うっかり/うっかり:動 11100000000
うっとり/うっとり:動 10110000000
うっとり/うっとり:動:C 11000000000
うっとり/うっとり:判 10100000000
うつろだ/うつろだ+なる/なる:動 10000000000
うつろだ/うつろだ:形 10000000000
うどん/うどん:判 10110000000
うなだれる/うなだれる:動 11100100000
うねる/うねる:動 10100000000
うねる/うねる:動:C 11000000000
うぶだ/うぶだ:形 10000100000
うやむやだ/うやむやだ+する/する:動 11000000000
うらやましい/うらやましい+なる/なる:動 10000100000
うらやましい/うらやましい:形 10000000000
うらやましい/うらやましい:動 10000000000
うらやましがる/うらやましがる:動 11000100000
うらやましがる/うらやましがる:動:C 11000000000
うらやましがる/うらやましがる:動:P 10101100000
うるうる/うるうる:判 10110000000
うるさい/うるさい+なる/なる:動 10100000000
うるさい/うるさい:形 10100100000
うるさい/うるさい:動 10100000000
うろたえる/うろたえる:動 10100100000
うろたえる/うろたえる:動:C 11000000000
うろちょろ/うろちょろ:判 11000000000
うろつく/うろつく+る/る:動 11000000000
うろつく/うろつく:動 11000000000
うろ覚え/うろおぼえ:判 10000000000
うん/うん:判 10101100000
うんこ/うんこ:判 10110000000
うんざり/うんざり:判 10110000000
うんち/うんち:判 10110000000
ぇ/ぇ:判 10110000000
えー/えー:判 10110001000
ええ/ええ:判 10110000000
えこひいき/えこひいき:動 11000000000
ぉ/ぉ:判 11110100000
おおい/おおい:判 10000000000
おかしい/おかしい+する/する:動 11000000000
おかしい/おかしい+する/する:動:C 11000000000
おかしい/おかしい+なる/なる:動 10100000000
おかしい/おかしい:形 10000000000
おかしい/おかしい:形 10000000001
おかしい/おかしい:動 10000000000
おかず/おかず:判 10110000000
おく/おく+ある/ある:動 10100000000
おく/おく+する/する:動 10100000000
おく/おく+る/る:動 10100000000
おく/おく:動 11100000000
おく/おく:動:A 10100000000
おく/おく:動:CP 10100000000
おく/おく:動:H 10100000000
おく/おく:動:K 10100000000
おく/おく:動:L 10100000000
おく/おく:動:M 10100000000
おく/おく:動:MT 10100000000
おく/おく:動:N 10100000000
おく/おく:動:P 10100000000
おく/おく:動:T 10100000000
おく/おく:動:Y 10100000000
おこがましい/おこがましい:形 10000000000
おさらい/おさらい:動 11000000000
おしまい/おしまい:判 10010000000
おしゃべり/おしゃべり:動 10010100000
おしゃべり/おしゃべり:動:A 10010100000
おしゃべり/おしゃべり:動:K 10010000000
おしゃべり/おしゃべり:動:T 10000100000
おしゃべりだ/おしゃべりだ:形 10000010000
おしゃれだ/おしゃれだ+なる/なる:動 10010000000
おしゃれだ/おしゃれだ:形 10000000000
おじけ付く/おじけづく:動 10100100000
おじけ付く/おじけづく:動:C 11000000000
おじや/おじや:判 10010000000
おたまじゃくし/おたまじゃくし:判 10100000000
おっちょこちょいだ/おっちょこちょいだ:形 10010000000
おっつける/おっつける:動 11001000000
おっぱい/おっぱい:判 10111000000
おとなしい/おとなしい+する/する:動 10010000000
おとなしい/おとなしい+する/する:動:C 11000000000
おとなしい/おとなしい+なる/なる:動 10110000000
おとなしい/おとなしい:形 10110010000
おなじみ/おなじみ:判 10110000000
おののく/おののく:動 10100000000
